Source,Target
91045830,146399215
75951250,2801952686
39555362,204465549
22465464,1289243028
97565354,126744593
27357992,196699116
5681781,125749732
74801974,204722609
97565354,204250578
43439940,166825849
68618741,1335113835
79619799,139264467
23923803,132053463
91045830,172675005
87445476,126744593
78577930,126231945
19880235,169108374
78577930,183519381
56590836,137902535
98677209,4210125099
17974374,146416000
193662353,1344073410
9617848,52099693
9360294,62318514
177877127,1334819555
76903346,193662353
99464096,196272386
86519309,154130895
99043593,102134673
74801974,125839683
34809795,1316535847
98704320,887968799
919571938,2802164966
83816512,180923762
39422238,125749732
185443292,1343871089
24185976,201537933
24943067,108290504
74801974,1334819555
32971472,116953780
51556381,204722609
43406934,169108374
82497590,126307644
4432739,168635309
71267560,129774422
20089843,125749732
39422238,123387679
8961855,145608581
31746571,130701444
44260953,170897317
98358874,277688954
69737025,130828816
93860229,255234318
74801974,2801952686
98358874,114457229
166337079,1288882113
98251732,140172145
39804081,1288214837
7882870,219193219
44461941,137902535
83816512,182534213
96673099,130238516
223532165,1327163397
9617848,118347636
98677209,196349391
86987016,174216632
39804081,168719708
79576946,124357947
76134821,134560555
74656192,174216632
75027704,204983213
35440088,129902397
8692664,12097938
33849332,126231945
37461747,115592961
74973139,114017466
5388228,12097938
9360294,155660961
79619799,168719708
21250087,204308271
55769427,3018483916
8204097,1343871089
56590836,201537933
98358874,138006243
219193219,1327163397
47720641,148283060
55732556,114832834
7877124,19880235
63634437,157674565
94624287,130828816
98358874,122411786
241749,1288214837
78650965,204465549
55732556,145872427
63634437,165932596
86519309,201537933
59553526,193662353
98251732,145487455
28166907,203951103
157725225,1327163397
69552723,1292875679
22465464,146416000
79238269,161593684
71267560,130828816
40347166,139660479
4577782,149899117
69737025,177877127
4577782,161593684
58956616,277688954
148283060,1312222531
71267560,1343551460
62916508,200719446
72816309,125749732
36234482,1289243028
34352273,126744593
66862912,126231945
36234482,173304897
97565354,153648349
33213144,116067653
133731052,1316535847
193775966,1289243028
25217355,1289243028
36234482,2799853436
205640436,1306266525
99043593,151746483
25254941,193531525
27837315,1312222531
148283060,1292875679
165143802,1334627681
24603500,193775966
88273585,168635309
154526488,1327163397
86501945,149594827
55769427,106165777
93860229,183067930
23946033,204778367
173304897,1334627681
52099693,180670191
76134821,100930933
96673099,204983213
142263535,1292875679
39804081,114395901
183067930,1344073410
913958620,1334819555
24943067,1288882113
84218800,110200422
92446798,189158943
80281795,190082696
76835614,107639228
36243813,129774422
137902535,1289490764
23923803,177725633
56590836,205237279
79510175,4210140884
43439940,1343551460
99464096,148366613
86519309,129902397
5023651,182534213
177877127,1316535847
66946132,1283280774
28166907,169521973
139660479,1292875679
72951846,165779595
9360294,66862912
4575257,130769515
99542240,204778367
95674353,182534213
79817857,151201029
9842412,114017466
4068193,193662353
848706,148366613
58610484,153297377
84218800,4210155236
83019370,182534213
99464096,1334627681
74801974,1316535847
86519309,4210126298
47251452,154425047
20089843,182534213
66946132,141596103
76134821,141596103
8087733,71267560
28166907,2801851002
93860229,148283060
21491767,174216632
90610280,141945490
4068193,34352273
32389192,193662353
1174212,114395901
44461941,181391015
99542240,153648349
4654613,130442723
99043593,204250578
4575257,172675005
24354313,150729083
94624287,129604602
4068193,3018483916
56590836,4210126298
99542240,141945490
170897317,1288214837
74801974,181391015
1850255,157674565
32597200,1292875679
19894307,1313323035
63966007,169108374
80281795,129774422
80281795,204465549
881766915,1289243028
22299242,103163165
848706,28407311
8961855,219193219
79576946,132053463
19894307,122140584
79238269,187531555
28407311,219193219
8961855,154130895
36243813,150729083
24185976,125749732
98251732,861853513
71052956,126231945
52099693,135310074
43439940,125839683
20089843,1283280774
848706,32597200
97565354,154130895
15057530,108290504
200296433,1316902750
7877124,129902397
197323543,1327163397
24354313,100532134
98677209,107672454
4432739,204465549
46247651,165932596
63634437,193775966
55769427,103163165
7877124,200296433
36258959,150744194
84884186,102134673
5388228,168635309
79510175,255234318
7877124,193775966
98358874,118347636
52099693,170897317
53964585,1343871089
4432739,157773358
36258959,116953780
5681781,28022161
59553526,102335020
200296433,1330342723
55769427,187531555
96673099,255234318
63634437,130828816
23923803,138689650
5681781,2802164966
39422238,114017466
861853513,4210117453
76198965,138689650
55769427,2802164966
72951846,103163165
16609230,1327163397
91136226,165690674
887064364,1289490764
75027704,1343551460
241749,16609230
90267481,177877127
79510175,126307644
4654613,123044942
98251732,100930933
27837315,158842170
84218800,2800006345
71267560,181343428
159176309,1334627681
74801974,2279609970
33213144,192455969
4068193,2802164966
82880672,170201317
24603500,182534213
99542240,165779595
5124864,157674565
97018004,145847075
98677209,130442723
55143463,193775966
99043593,151201029
19894307,172675005
23946033,114017466
86519309,2799503643
83019370,130701444
63966007,148366613
39804081,204308271
99464096,204983213
184942183,1288882113
98251732,146416000
91045830,191208505
44461941,204730241
69737025,190082696
43406934,200719446
47720641,204465549
66946132,181547552
40347166,2279609970
76130692,2799853436
31746571,196699116
97018004,189590672
52357470,166825849
74801974,205237279
24943067,100532134
241749,1327163397
9360294,44260953
7877124,26092322
4654613,39343248
71052956,135310074
47720641,181547552
78577930,181391015
28022161,125749732
166337079,1334627681
166337079,1306266525
36234482,165690674
35440088,2801851002
32597200,137902535
32021983,177877127
62318514,205783295
8961855,56590836
4068193,121748325
87216513,1288214837
79238269,169381384
74973139,1306266525
86519309,181343428
40347166,1288214837
132053463,1306266525
51556381,114457229
63135867,114531698
83519826,150468666
83519826,150229711
98704320,277688954
7877124,126307644
95457486,153718931
19894307,1344073410
1850255,100930933
241749,148366613
97565354,126307644
91136226,1292875679
24603500,1288882113
25217355,204337017
24943067,155781252
40120149,161296585
76130692,185163786
34809795,130238516
46247651,1288882113
72951846,1299303238
25974101,1335113835
8204097,193775966
79817857,131249849
34809795,1344073410
7882870,126744593
12097938,114395901
74801974,140172145
79619799,193775966
19894307,114027177
62916508,125749732
5388228,130442723
5023651,204778367
25254941,154425047
35440088,169521973
24354313,1299303238
181369854,1316535847
848706,168719708
76835614,165779595
76134821,184565670
45084792,1283280774
55769427,189158943
32971472,205349734
99065089,867280407
63135867,145872427
887064364,2801851002
75951250,148283060
79576946,134560555
26092322,181547552
19820366,114832834
45084792,130442723
79619799,4210140884
76130692,106165777
96673099,153976015
87216513,116953780
76134821,163770644
60134161,204722609
91045830,887064364
887064364,4210155236
47251452,131249849
37461747,114027177
99464096,919571938
38877650,145311948
98704320,121748325
40120149,1288214837
63135867,135140700
79510175,1282105669
7882870,149704539
95674353,166337079
98704320,103163165
141945490,1312222531
32625721,130769515
146416000,1289243028
4577782,16391192
99065089,134560555
79619799,204983213
7882870,140172145
69737025,111088046
4068193,204337017
76130692,145847075
32389192,1343871089
35440088,121934306
8204097,113306721
28290843,100930933
58956616,138689650
19894307,153976015
52357470,157674565
66862912,118564535
28022161,154099455
16733864,154526488
32597200,1306266525
9224756,154425047
99043593,177725633
7882870,205349734
32389192,2802164966
57206974,204722609
98358874,200769079
56590836,161103922
79619799,113306721
71999127,124357947
98285908,155781252
87216513,1292875679
22465464,181343428
98285908,174216632
165779595,1312222531
20089843,151201029
62916508,204983213
7882870,185443292
76569877,204250578
76134821,155660961
76198965,174306211
76130692,145608581
25217355,1334819555
70931966,180923762
132053463,1283280774
4432739,4210155236
241749,183519381
32021983,1283280774
66946132,123044942
60134161,174216632
27837315,181647926
28166907,201537933
45084792,181547552
51556381,185163786
37461747,1283280774
74801974,1288882113
1850255,108290504
8961855,204465549
43439940,1343871089
47720641,155781252
97565354,4210140884
71267560,193775966
62916508,154099455
135598925,1306266525
87445476,154425047
53964585,204465549
76835614,204308271
98251732,124227911
9617848,36258959
99464096,174306211
86519309,1316902750
66946132,181647926
2613432,168635309
76134821,124357947
99464096,137902535
74775410,204983213
8961855,74656192
57206974,130442723
83816512,181369854
36234482,1288882113
33213144,2802164966
45129253,149899117
19880235,193775966
87445476,142263535
2613432,165779595
74801974,139660479
70931966,124227911
8087733,20231570
44461941,4210145102
4432739,181369854
20231570,113306721
83019370,202697423
8087733,55732556
47251452,183067930
28407311,197251160
86501945,100930933
59553526,197347611
71267560,183067930
93860229,4210087915
20089843,1327163397
33213144,124227911
63966007,181343428
32971472,1292875679
63190737,129604602
23923803,200719446
33213144,148366613
84218800,204722609
5388228,31746571
23923803,205640436
28022161,150229711
76569877,130769515
39343248,159385669
74656192,204465549
4104125,165779595
32597200,165733156
9617848,43439940
4577782,185261750
84884186,200763008
55143463,126231945
5681781,122411786
75951250,195460627
70640408,111088046
17145004,154425047
97565354,155660961
193775966,1316535847
75951250,111979921
24943067,160993911
193775966,1316902750
83019370,151746483
25217355,190082696
74801974,1288214837
83519826,191208505
63966007,1316902750
47720641,196272386
36243813,165779595
72816309,121934306
21491767,103635307
99043593,193662353
45084792,181369854
27837315,124357947
154425047,1327163397
62916508,1313323035
84884186,4210140884
97565354,204778367
165932596,1282105669
96673099,859038795
99542240,153718931
68618741,145608581
5023651,33849332
8961855,174216632
87216513,129902397
55732556,165690674
22465464,170201317
8204097,205349734
21370196,169381384
43406934,153648349
9617848,95457486
43439940,129902397
52099693,130769515
9360294,2799853436
7882870,4210117453
3923682,149704539
71999127,1306266525
68618741,157725225
92446798,187531555
21491767,197251160
32389192,1282311441
91807558,191208505
55769427,145872427
69552723,168719708
66946132,145487455
98704320,204778367
55732556,177725633
848706,5681781
27357992,219193219
39343248,118347636
45129253,142606810
76198965,122411786
55769427,133731052
79510175,1288882113
7882870,47251452
4654613,153976015
55732556,223822909
5023651,114832834
168635309,1292875679
55732556,168719708
59270414,130701444
69552723,145311948
33849332,166337079
98704320,130701444
79619799,121820613
45084792,153976015
24943067,137902535
92446798,159176309
78650965,114027177
1850255,155660961
37461747,1299303238
20231570,155660961
52099693,100930933
98358874,181343428
170897317,1306266525
8087733,22299242
72951846,126307644
82880672,190082696
68618741,2799853436
43439940,169108374
8087733,165690674
28022161,161046081
71267560,157614274
5681781,196272386
78650965,1313323035
80281795,205274468
28166907,145487455
45084792,121820613
78650965,204778367
74775410,107672454
24354313,138689650
62318514,130769515
59270414,154526488
148366613,1299303238
76134821,102134673
22465464,204465549
69552723,133731052
69552723,130828816
157725225,1289490764
46247651,130769515
848706,183067930
59270414,130442723
23946033,123387679
28166907,155781252
98251732,165733156
8087733,16097986
98704320,180923762
913958620,1343551460
44461941,149594827
47508984,1313323035
32389192,173911158
59553526,1288882113
5681781,182534213
7882870,1343871089
46247651,143302722
32389192,146655781
76130692,143302722
43439940,145487455
2613432,124055696
98251732,4210119109
2613432,138689650
95674353,165143802
95674353,170201317
39422238,169381384
8692664,106165777
19820366,1334819555
95674353,180923762
60134161,1344073410
84218800,191208505
56590836,102134673
52418104,204730241
4577782,122411786
68618741,1316535847
12315562,106165777
68618741,165932596
72816309,103635307
74656192,157773358
76835614,142606810
20089843,154526488
24943067,1292875679
76835614,129604602
76835614,122411786
53964585,126231945
75951250,166337079
38877650,185261750
5023651,114017466
134560555,1313323035
9617848,123387679
84218800,205349734
848706,161593684
4577782,185163786
197347611,1343551460
146416000,1282105669
60134161,223532165
7882870,69552723
195460627,1299303238
193662353,1330342723
45084792,166825849
91807558,201537933
78650965,1343551460
47720641,185163786
32597200,1312222531
84884186,188538660
36234482,181369854
32021983,189158943
26092322,138689650
55732556,162868743
82497590,106165777
166825849,1343551460
33849332,204730241
1850255,181547552
76130692,1282311441
21370196,1316535847
5681781,46247651
74656192,1313323035
58956616,2738703131
34352273,129902397
8087733,113306721
25217355,1343551460
8692664,58956616
21250087,1334627681
91045830,162868743
84884186,181343428
21370196,126231945
241749,204308271
99043593,141596103
76130692,125749732
90267481,135140700
83019370,141596103
55732556,116953780
95457486,159385669
78650965,134560555
57206974,172675005
8087733,130442723
69737025,126231945
204250578,1335113835
98704320,108290504
16391192,155660961
45084792,170897317
5124864,21370196
170201317,1282311441
4654613,121748325
38877650,149594827
66946132,155660961
88273585,169381384
133731052,1316902750
3923682,102322142
98677209,116953780
43406934,193662353
36243813,202697423
62318514,141945490
159385669,1299303238
79238269,4210153126
58610484,177877127
63190737,1344073410
168719708,1289243028
80281795,1299303238
24603500,197251160
8087733,55769427
17974374,1282311441
79238269,223822909
33213144,183519381
62916508,185443292
4654613,138006243
8087733,70931966
193662353,1343871089
28407311,129975664
37461747,204250578
20089843,153976015
8204097,255234318
9617848,16391192
32597200,1335113835
63966007,114017466
58956616,201537933
92403157,154425047
92446798,102197404
8692664,47251452
99065089,145608581
99065089,165733156
47508984,142606810
149213910,1283280774
25217355,155781252
92403157,185261750
84884186,4210125099
99464096,193531525
63634437,4210087915
4575257,185261750
45084792,1306266525
86501945,142606810
75027704,114090438
8204097,130442723
205640436,1334627681
21370196,124227911
86987016,165143802
183067930,1330342723
5681781,100930933
62318514,204983213
168719708,1282105669
74801974,129902397
51556381,135140700
55732556,133731052
17145004,142263535
56590836,121820613
26092322,161046081
5681781,103635307
4654613,32971472
39555362,3018483916
88273585,2799503643
82497590,145311948
187531555,1343871089
63966007,203951103
17974374,130701444
21491767,151746483
32597200,114017466
20231570,165733156
57206974,182534213
7877124,121934306
79619799,1334819555
7877124,39422238
91045830,125749732
8087733,162608824
32389192,139264467
8961855,113306721
43439940,1330342723
33849332,145487455
22299242,205640436
55143463,1316535847
75027704,174216632
95674353,116067653
87216513,2799503643
7882870,196272386
8961855,86501945
74656192,4210140884
98704320,204722609
16733864,154425047
24603500,146416000
36234482,131249849
44260953,121797337
36234482,137902535
28166907,130442723
16733864,1283280774
95457486,1313323035
62916508,4210125099
80281795,187531555
34809795,114457229
8087733,157674565
79510175,121748325
63190737,131249849
31746571,126596746
74775410,172675005
9842412,91136226
76214153,172675005
76569877,102322142
44461941,140172145
46247651,153297377
58610484,2802164966
76130692,165733156
15057530,1335113835
94624287,166337079
200296433,1288882113
76569877,204824540
44461941,157773358
52099693,151201029
4575257,165932596
2613432,133731052
35440088,168719708
32597200,183067930
36243813,184942183
76835614,1282105669
22465464,113306721
161103922,1283280774
99043593,173304897
165733156,1282105669
63135867,4210153126
8087733,173304897
8961855,39555362
18014758,100930933
55732556,193775966
91045830,154526488
185163786,1282105669
83019370,185261750
53964585,180923762
69552723,145872427
56590836,197251160
43439940,126744593
9360294,69737025
19880235,1343871089
4432739,205274468
19894307,1335113835
76835614,4210125099
52357470,110200422
62916508,4210117453
913958620,1316902750
22465464,166337079
21250087,118347636
74775410,193531525
74775410,116953780
87216513,205640436
28407311,146416000
73613424,172675005
7882870,13469542
22299242,204778367
58956616,180923762
69737025,155660961
17974374,160993911
97565354,4210155236
98251732,103163165
24185976,154130895
26092322,135310074
926574661,1316902750
5388228,173911158
36243813,129604602
5124864,1313323035
99464096,148283060
59553526,114395901
86501945,124055696
98251732,865915315
70931966,153648349
32971472,1288214837
76569877,148283060
22299242,1321296531
25974101,174216632
84884186,149704539
146655781,1288882113
7877124,13469542
36234482,121934306
241749,194450716
71999127,129975664
78577930,204778367
75027704,4210087915
861853513,1316535847
36258959,182534213
136199984,1313323035
78577930,160993911
97565354,173304897
25254941,204722609
34352273,129774422
36234482,1282105669
97565354,921990950
78577930,191208505
204337017,1312222531
35440088,157485424
8087733,116067653
28022161,151746483
92446798,1288214837
8087733,183519381
37461747,155781252
44260953,197251160
47720641,1330342723
28022161,189158943
66862912,1313323035
24943067,126744593
91045830,122140584
25254941,111979921
4068193,34809795
96673099,153473198
904495901,1289243028
84392919,146416000
37461747,205783295
71267560,126520041
91045830,129902397
8087733,197251160
83019370,138689650
34352273,1316902750
21491767,103163165
58956616,174216632
887968799,2279609970
84218800,169108374
58956616,130828816
889458895,1306266525
27804330,197323543
20089843,161046081
58610484,4210125099
75027704,145487455
83816512,130442723
21370196,1283280774
99542240,116067653
9842412,92403157
74801974,1286329397
84218800,2802934949
28022161,100532134
161103922,1335113835
71999127,139264467
8087733,75027704
92446798,169381384
90610280,151746483
43439940,170215575
86501945,180670191
7882870,155781252
66946132,191208505
204337017,1306266525
71052956,205783295
55769427,2801851002
904495901,3018483916
68956291,123387679
55769427,1335113835
138689650,1288214837
43439940,126520041
98677209,185163786
90267481,223532165
33849332,114531698
145487455,1343551460
96673099,151746483
177877127,1330342723
86987016,202697423
82497590,4210119109
4575257,130442723
44260953,102197404
79817857,130828816
95457486,2801280572
34809795,149213910
80281795,118564535
86987016,130769515
91136226,107639228
145608581,1344073410
47251452,223822909
27357992,151746483
32971472,1312222531
99542240,161046081
20231570,157674565
9360294,124357947
46247651,188538660
72816309,194450716
130442723,1282311441
25757504,157773358
8961855,79817857
88273585,124055696
8692664,204308271
47251452,3018483916
75951250,111088046
848706,197323543
75027704,162868743
86519309,204778367
91136226,114090438
75951250,102197404
86501945,204722609
99542240,124227911
75027704,190082696
33849332,201448701
33213144,173304897
87445476,139264467
63135867,165143802
88273585,189158943
9224756,165143802
86501945,197323543
88273585,114027177
32021983,205640436
95674353,881427289
58610484,1335113835
28290843,107639228
95674353,145487455
76903346,100930933
889458895,4210117453
177725633,1330342723
98251732,149213910
177877127,1335113835
8204097,36243813
9842412,25757504
76130692,154526488
24603500,142606810
98251732,193531525
31746571,191208505
22465464,196272386
18014758,157773358
76130692,148366613
76134821,157614274
5388228,165779595
28290843,165932596
14243506,111979921
25217355,142263535
44461941,184840846
98677209,1312222531
25217355,150468666
7877124,102322142
51556381,201537933
66862912,118347636
25217355,168635309
40120149,163770644
28166907,135598925
39422238,106165777
28166907,151201029
8087733,39555362
19894307,168635309
55143463,200763008
78577930,195460627
78577930,2279609970
78577930,194450716
17145004,115592961
78577930,166825849
28022161,204722609
56590836,204983213
39422238,200296433
8087733,126307644
9842412,157773358
82880672,123387679
57206974,180923762
36234482,185163786
8087733,181391015
24943067,146655781
95457486,124357947
74656192,1292875679
71267560,157773358
74801974,200296433
161593684,1282311441
52357470,121748325
9617848,1306266525
43406934,4210119109
43406934,165690674
28407311,184565670
84392919,189158943
8204097,1282311441
55769427,184942183
5023651,106165777
98251732,1282105669
79576946,102134673
21370196,134560555
71999127,121934306
74973139,197251160
98251732,4210140884
98285908,154130895
183519381,1316902750
70931966,172675005
99464096,114531698
39555362,134560555
5388228,44461941
25254941,223532165
69552723,114027177
7877124,196272386
47508984,121820613
28407311,100066346
52099693,204778367
32021983,2800006345
16733864,1321296531
71999127,107639228
25217355,180670191
79576946,160993911
28407311,204308271
35440088,124227911
8204097,129902397
5388228,161593684
25217355,1316902750
1850255,126596746
84392919,157773358
72951846,165690674
68956291,145872427
55732556,142263535
23923803,135140700
75951250,130238516
7882870,11701301
79817857,114395901
5023651,197347611
79510175,204778367
60134161,180670191
72816309,146416000
98358874,180923762
189158943,1316535847
79619799,130701444
16391192,107672454
79817857,4210119109
71052956,180923762
79817857,1292875679
76198965,138006243
16733864,150744194
79510175,139264467
23923803,151201029
40120149,157485424
44260953,100066346
44260953,102335020
8961855,180923762
97565354,118347636
170897317,1321296531
8961855,181343428
62916508,2279609970
79510175,151746483
4654613,157674565
28166907,205349734
20231570,173304897
34809795,166337079
34809795,168635309
86987016,204983213
74801974,100930933
78650965,172675005
43406934,130769515
79619799,177477856
86501945,106165777
19894307,126231945
43439940,161046081
56590836,145487455
90267481,129774422
98677209,184840846
39343248,150468666
188538660,1312222531
43406934,130828816
43439940,196349391
4432739,121797337
75951250,153976015
79619799,1288882113
39422238,118564535
56590836,110200422
174216632,1283280774
79510175,1292875679
36234482,114017466
24354313,181369854
43439940,204824540
4432739,118347636
15057530,142263535
63135867,118347636
24354313,177877127
95674353,135140700
39555362,174216632
37461747,118564535
16097986,121820613
33849332,124055696
72951846,4210119109
5124864,162608824
34352273,204250578
74656192,155660961
74973139,124227911
63190737,165932596
8204097,102134673
8692664,1312222531
62916508,159385669
63966007,205349734
8204097,66862912
86519309,113306721
47720641,102322142
25217355,121748325
27804330,172675005
63966007,2802164966
5388228,181369854
59553526,1288214837
98251732,166825849
93860229,887064364
91045830,192619145
98251732,143302722
40347166,113306721
27804330,102197404
98251732,205640436
25254941,185163786
47508984,106165777
146399215,1344073410
8692664,72951846
84884186,205640436
75027704,113306721
9617848,71052956
91136226,4210155236
91807558,130769515
36243813,169381384
887064364,4210140884
20231570,193531525
200719446,1335113835
47251452,1327163397
22465464,132053463
9360294,921990950
151201029,1343871089
25254941,145311948
45084792,121748325
76214153,124227911
62916508,162608824
94624287,100532134
94624287,108290504
74656192,100930933
8087733,1288882113
8087733,1306266525
57206974,205274468
44260953,4210155236
31746571,184565670
60134161,150468666
17145004,100532134
99542240,148283060
63190737,116953780
74656192,130769515
159176309,1316535847
36243813,1282105669
4068193,23923803
4654613,114531698
36234482,151746483
3923682,1343551460
24943067,181391015
87445476,118347636
848706,185163786
63135867,123044942
46247651,111088046
193662353,1288882113
20231570,181647926
32021983,121797337
31746571,157674565
62916508,137902535
203951103,1334819555
5681781,150468666
98285908,114090438
32021983,130828816
87445476,102335020
32971472,177477856
76569877,130828816
63135867,118564535
16391192,154130895
200777214,1288882113
53964585,103635307
32021983,100532134
97565354,166825849
62916508,195460627
87445476,166337079
22465464,149213910
98285908,4210140884
98251732,154570441
76214153,123387679
62318514,4210117453
241749,142606810
75027704,4210126298
31746571,130442723
78650965,166825849
926574661,1343551460
97018004,191208505
97018004,162868743
28407311,1316902750
75027704,1316902750
90267481,126596746
5124864,1306266525
1850255,1334819555
79238269,102197404
17974374,177477856
8961855,4210155236
23946033,204337017
36234482,1330342723
97565354,926574661
2613432,153718931
197347611,1282105669
86501945,107639228
4432739,126231945
40120149,148366613
80281795,223532165
84218800,195460627
72816309,183067930
24943067,125749732
25217355,180923762
86519309,204722609
80281795,4210097159
66946132,126596746
8087733,52099693
66946132,142263535
51556381,146655781
79817857,189158943
37461747,135140700
84392919,130701444
75027704,168635309
3923682,204824540
98704320,181343428
7882870,4210125099
9360294,114027177
25254941,130828816
39343248,100066346
44461941,192455969
23923803,204465549
86519309,189590672
95457486,160993911
83816512,174216632
20089843,126596746
83816512,169108374
20231570,124227911
99043593,904495901
39804081,189590672
8204097,16733864
71267560,169521973
83019370,159176309
28022161,138006243
20089843,129975664
28022161,139264467
75027704,151201029
60134161,107639228
4068193,174216632
83019370,130828816
4577782,193662353
21491767,125749732
27804330,177725633
76134821,126744593
8204097,151746483
151746483,1283280774
84392919,4210140884
98677209,867280407
25757504,1294671590
99065089,913481162
28290843,183067930
51556381,184942183
86501945,130828816
7882870,110200422
98677209,200296433
45084792,197323543
8692664,36243813
45084792,150468666
87216513,130828816
79576946,155660961
36258959,1312222531
23923803,155660961
21370196,132053463
181369854,1334819555
68618741,1330342723
24354313,114395901
86987016,169381384
32625721,139264467
68618741,126596746
79817857,100930933
4654613,157773358
69552723,137902535
9224756,86987016
96673099,1283280774
95674353,130828816
79510175,183067930
63135867,129902397
98704320,130828816
68618741,205274468
21491767,205274468
99464096,184565670
889458895,1289490764
31746571,121820613
31746571,103163165
72816309,4210126298
93860229,204983213
91136226,1282311441
92403157,191208505
99065089,124227911
92403157,183519381
98251732,197251160
59553526,189590672
91136226,121748325
52418104,4210145102
4577782,157674565
53964585,100532134
92446798,865915315
92446798,100532134
135140700,1288882113
99065089,205640436
99043593,1334819555
97565354,153718931
32597200,162608824
8961855,150468666
90267481,118347636
55143463,4210089966
95674353,126596746
90610280,148283060
32389192,142263535
74801974,130442723
913481162,1286329397
38877650,153473198
90267481,154425047
56590836,1289490764
7882870,102134673
913481162,1313323035
55732556,187531555
913958620,1288882113
55732556,200769079
62318514,141596103
98677209,121820613
848706,8204097
98704320,155781252
55143463,201537933
39422238,1286329397
881427289,1316902750
99542240,107639228
98251732,110200422
5124864,185443292
94624287,196349391
58610484,140172145
5681781,36243813
55143463,114531698
57206974,1282311441
95457486,185163786
99542240,173304897
74656192,102322142
74775410,150468666
52357470,183519381
95457486,196699116
57206974,149213910
28166907,114017466
52357470,172675005
4654613,126231945
36243813,183935753
87445476,1283280774
36243813,118564535
4068193,193775966
12315562,114832834
187531555,1306266525
4432739,157674565
43439940,197251160
66946132,165690674
68618741,129975664
43439940,4210119109
24603500,168635309
9224756,57206974
180923762,1288882113
36234482,145487455
71052956,154526488
70640408,1294671590
2613432,121820613
848706,200296433
79510175,205640436
84218800,154099455
69737025,151746483
78650965,157674565
86501945,4210145102
16733864,1282105669
79817857,133731052
8961855,4210087915
86519309,1312222531
34809795,170897317
44461941,1334627681
25757504,191208505
83019370,102335020
20089843,126744593
183067930,1312222531
185443292,1289243028
83019370,102134673
63634437,4210155236
40347166,181647926
9617848,56590836
76903346,4210097159
86987016,142263535
63135867,1334627681
20231570,143302722
157614274,1316535847
193662353,1343551460
39804081,106165777
69552723,183935753
66862912,135310074
69552723,142263535
83019370,132053463
34352273,165690674
84392919,169521973
19820366,1288214837
84392919,2801851002
24943067,118564535
76569877,123387679
79619799,145608581
36243813,2738703131
75951250,123044942
34352273,151746483
15057530,125749732
200296433,1316535847
13469542,126596746
99043593,125749732
17974374,1289490764
22299242,1334819555
32597200,219193219
74775410,1299303238
76130692,166337079
95457486,1316535847
72951846,165143802
32021983,204465549
95674353,154425047
173911158,1299303238
74801974,4210097159
99464096,153297377
31746571,204308271
18014758,131249849
56590836,4210119109
95674353,142263535
24603500,157773358
32625721,223532165
83519826,170201317
141596103,1283280774
39343248,149899117
4432739,145847075
53964585,1282311441
74973139,123387679
63190737,204730241
46247651,2801952686
25974101,1313323035
79238269,102335020
22465464,150468666
8204097,185443292
4068193,185163786
69737025,200719446
43439940,160993911
21250087,1313323035
78577930,168719708
99542240,177877127
9224756,201537933
76903346,4210153126
36234482,201537933
92446798,161593684
47251452,1294671590
24943067,114832834
40347166,189590672
74656192,1343551460
75027704,165143802
84884186,2279609970
62916508,145608581
79238269,204983213
39555362,139660479
23923803,1292875679
4068193,205274468
84218800,113306721
79238269,181391015
9617848,108290504
74656192,122411786
5023651,124357947
4575257,201448701
39555362,160993911
97018004,159385669
87445476,205783295
16609230,123387679
139264467,1312222531
172675005,1335113835
28166907,157725225
889458895,1344073410
20089843,106165777
98285908,155660961
99542240,157725225
71999127,174306211
65837984,174216632
94624287,204778367
51556381,126596746
70931966,157773358
71052956,202697423
79510175,223532165
98251732,879563668
904495901,4210153126
44260953,145487455
58956616,166337079
865915315,2799853436
56590836,200769079
4575257,157773358
92446798,196272386
8204097,143302722
63190737,204983213
31512782,132053463
88273585,223822909
79619799,165690674
63634437,201537933
56590836,196349391
37461747,138006243
96673099,168719708
4575257,22299242
74973139,142263535
145311948,1292875679
66862912,1289243028
78650965,130828816
52099693,1299303238
71052956,4210145102
8087733,121748325
79619799,4210126298
145872427,1289490764
39343248,153648349
76835614,168635309
7877124,19820366
40120149,197347611
58610484,139264467
98285908,202697423
7882870,157674565
5388228,165143802
20231570,1327163397
98704320,203951103
8692664,1327163397
47508984,194450716
5388228,184942183
887968799,1289243028
43406934,132053463
8087733,145847075
204722609,1343551460
926574661,1330342723
84884186,135310074
27837315,149704539
7877124,27804330
45084792,205274468
21491767,155660961
28290843,1283280774
241749,200296433
43406934,102322142
204250578,1289490764
7877124,63966007
66862912,1335113835
58610484,124227911
28022161,129902397
9617848,204778367
8692664,44461941
82880672,114531698
82880672,130442723
27357992,153473198
63135867,116067653
93860229,114457229
25974101,204337017
22465464,168635309
5023651,44461941
69552723,118564535
8692664,124227911
36258959,161103922
93860229,205783295
28407311,204824540
1850255,134560555
63190737,1286329397
60134161,148366613
9360294,130701444
28290843,160993911
63966007,126596746
43439940,4210117453
91045830,187531555
72816309,188538660
22299242,137902535
97565354,100930933
5681781,165690674
91045830,182534213
22299242,145608581
25254941,118347636
27357992,146655781
32597200,146416000
161593684,1288214837
4654613,201537933
38877650,200769079
66862912,100532134
4575257,148283060
86501945,193531525
44461941,2799853436
99043593,2738703131
75951250,170201317
889458895,2802164966
9617848,21491767
55143463,184840846
72816309,184840846
63190737,4210117453
44461941,154425047
